Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 1190,33 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,05:00,07h 50m,1036,25 Seats available,"3.8
40",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:50,04:55,07h 05m,INR 1099,28 Seats available,"3.7
33",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06:15,06h 30m,INR 1600,32 Seats available,"3.5
35",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
V Kaveri Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 1490,24 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,04:50,07h 10m,INR 810,6 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Mozo travels,A/C Sleeper (2+1),22:00,04:00,06h 00m,INR 1500,22 Seats available,"4.9
7",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 1009,Super Luxury (Non AC Seater 2+2 Push Back),04:00,12:10,08h 10m,INR 517,24 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1029,Super Luxury (Non AC Seater 2+2 Push Back),05:45,13:55,08h 10m,INR 471,25 Seats available,"1.3
2",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1297,LAHARI A/C SLEEPER CUM SEATER,06:00,12:45,06h 45m,INR 502,18 Seats available,"4.7
56",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),07:45,15:30,07h 45m,INR 471,24 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1003,Super Luxury (Non AC Seater 2+2 Push Back),09:15,17:25,08h 10m,INR 471,30 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,09:15,16:30,07h 15m,INR 502,30 Seats available,"4.2
34",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 7143,Super Luxury (Non AC Seater 2+2 Push Back),10:00,18:10,08h 10m,INR 471,25 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,15:15,23:35,08h 20m,INR 1170,22 Seats available,"3.7
20",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1956,Super Luxury (Non AC Seater 2+2 Push Back),16:35,03:15,10h 40m,INR 800,23 Seats available,"1.7
2",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1037,Super Luxury (Non AC Seater 2+2 Push Back),16:45,00:55,08h 10m,INR 674,25 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1294,Lahari A/C sleeper,17:15,01:30,08h 15m,INR 1120,16 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,18:00,03:55,09h 55m,INR 800,18 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,18:20,03:00,08h 40m,INR 589,17 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1082,Lahari A/C sleeper,18:30,03:15,08h 45m,INR 684,12 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 9550,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:30,10h 00m,INR 588,5 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:50,06:00,08h 10m,INR 1499,13 Seats available,"4.5
206",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,INR 900,8 Seats available,"4.4
335",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,INR 749,29 Seats available,"4.6
88",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:10,06:30,08h 20m,INR 899,3 Seats available,"4.3
203",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,05:45,07h 55m,INR 999,26 Seats available,"4.2
294",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TGSRTC - 1559,Super Luxury (Non AC Seater 2+2 Push Back),08:30,14:40,06h 10m,INR 472,4 Seats available,"4.3
41",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
TGSRTC - 1550,Super Luxury (Non AC Seater 2+2 Push Back),11:30,17:40,06h 10m,INR 472,2 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
TGSRTC - 1638,Super Luxury (Non AC Seater 2+2 Push Back),18:00,02:15,08h 15m,INR 470,6 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),19:30,02:00,06h 30m,INR 471,2 Seats available,"2.1
5",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 92588,Express(Non AC Seater),23:45,06:00,06h 15m,INR 348,10 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 1790,10 Seats available,"4.6
64",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 1090,15 Seats available,"4.1
73",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,04:55,06h 55m,INR 1499,18 Seats available,"3.8
89",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 1090,21 Seats available,"3.8
76",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:40,07h 10m,INR 990,31 Seats available,"3.3
63",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,04:50,07h 05m,INR 1199,10 Seats available,"4.1
73",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:50,07h 00m,INR 999,16 Seats available,"3.1
49",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,04:45,06h 45m,INR 1099,28 Seats available,"2.9
34",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,05:00,07h 05m,INR 990,21 Seats available,"4.3
36",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 2701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,04:35,03h 50m,INR 260,26 Seats available,"2.7
7",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,06:00,04h 15m,INR 263,31 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,06:15,04h 15m,INR 260,34 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3979,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:15,06:05,02h 50m,INR 261,33 Seats available,"4.7
4",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3016,INDRA(A.C. Seater),03:30,07:00,03h 30m,INR 318,28 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:30,07:00,03h 30m,INR 261,33 Seats available,"2.7
3",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3939,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04:00,06:35,02h 35m,INR 401,37 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9497,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,07:05,02h 50m,INR 261,31 Seats available,"3.1
20",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,07:09,02h 54m,INR 261,33 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3022,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",04:45,08:15,03h 30m,INR 252,35 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23951,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,08:15,03h 15m,INR 263,21 Seats available,"4.7
58",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23953,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,09:15,03h 15m,INR 263,20 Seats available,"4.3
45",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4512,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,09:30,03h 30m,INR 261,24 Seats available,"4.3
13",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4410,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:55,09:54,02h 59m,INR 261,31 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23955,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,10:15,03h 15m,INR 263,33 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),00:22,04:15,03h 53m,477,7 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater (2+2),01:22,05:15,03h 53m,328,3 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),01:25,04:45,03h 20m,INR 385,16 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),01:35,05:15,03h 40m,INR 549,12 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SRKT Travels,Non A/C Seater / Sleeper (2+1),01:46,05:00,03h 14m,INR 470,9 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 6166,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,04:30,03h 00m,INR 200,33 Seats available,"3.2
16",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 51038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:40,07:00,03h 20m,INR 222,33 Seats available,"1.3
12",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 6296,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:45,07:30,03h 45m,INR 209,33 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5596,SAPTAGIRI EXPRESS,04:15,07:15,03h 00m,INR 162,45 Seats available,"3.8
20",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47479,INDRA(A.C. Seater),06:00,09:00,03h 00m,INR 253,31 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5598,SAPTAGIRI EXPRESS,06:15,09:15,03h 00m,INR 162,46 Seats available,"3.0
15",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47529,Express(Non AC Seater),06:30,09:30,03h 00m,INR 162,47 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47016,INDRA(A.C. Seater),07:00,10:00,03h 00m,INR 253,38 Seats available,"2.7
2",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47517,Express(Non AC Seater),07:30,10:30,03h 00m,INR 162,47 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47085,INDRA(A.C. Seater),08:00,11:00,03h 00m,INR 253,37 Seats available,"3.7
2",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5395,SAPTAGIRI EXPRESS,08:15,11:30,03h 15m,INR 162,44 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5548,SAPTAGIRI EXPRESS,08:45,11:45,03h 00m,INR 162,46 Seats available,"3.7
3",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 50109,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:50,12:30,03h 40m,INR 204,37 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5540,SAPTAGIRI EXPRESS,09:45,12:45,03h 00m,INR 162,46 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 47493,INDRA(A.C. Seater),10:00,13:00,03h 00m,INR 253,46 Seats available,"2.0
2",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
AR & BCVR Travels,A/C Seater/Sleeper (2+1),02:00,06:25,04h 25m,INR 650,18 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
CGR Travels,Non A/C Seater / Sleeper (2+1),02:45,06:00,03h 15m,INR 270,23 Seats available,"4.1
67",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VRCR Travels,A/C Seater / Sleeper (2+1),02:55,06:30,03h 35m,INR 399,16 Seats available,"4.1
64",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),05:00,08:35,03h 35m,238,25 Seats available,"4.6
42",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),10:30,14:15,03h 45m,238,33 Seats available,"4.4
329",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 9460,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,12:10,09h 10m,INR 605,24 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,13:30,09h 15m,INR 605,32 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3075,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,13:30,08h 30m,INR 549,32 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:40,12:35,06h 55m,INR 605,33 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3436,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:10,14:00,07h 50m,INR 605,30 Seats available,"1.0
3",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 35101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:20,14:45,08h 25m,INR 605,32 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,16:10,09h 40m,INR 605,33 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,16:15,08h 30m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,15:55,07h 55m,INR 605,24 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3498,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:30,15:30,07h 00m,INR 929,16 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3486,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,16:40,07h 40m,INR 605,30 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,17:40,08h 40m,INR 549,33 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4278,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:05,17:50,08h 45m,INR 574,32 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3464,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,17:10,07h 55m,INR 605,33 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3478,INDRA(A.C. Seater),09:30,17:30,08h 00m,INR 732,15 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07:10,07h 25m,INR 849,29 Seats available,"4.5
387",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Yolo Bus,A/C Seater / Sleeper (2+1),23:20,08:09,08h 49m,INR 640,22 Seats available,"4.5
353",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,INR 790,15 Seats available,"4.5
256",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IntrCity SmartBus,AC Sleeper (2+1),23:15,06:40,07h 25m,INR 1069,24 Seats available,"4.4
347",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03:45,07h 45m,784,21 Seats available,"4.3
342",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
TGSRTC - 2069,Deluxe (Non AC Seater 2+2),05:00,08:55,03h 55m,INR 265,24 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 2073,Deluxe (Non AC Seater 2+2),06:45,10:40,03h 55m,INR 265,31 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 2067,Deluxe (Non AC Seater 2+2),07:30,11:30,04h 00m,INR 265,32 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 9711,Deluxe (Non AC Seater 2+2),08:00,12:00,04h 00m,INR 265,29 Seats available,"3.4
43",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 9713,Deluxe (Non AC Seater 2+2),09:45,13:45,04h 00m,INR 265,17 Seats available,"3.5
35",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 9715,Super Luxury (Non AC Seater 2+2 Push Back),10:45,14:45,04h 00m,INR 302,19 Seats available,"4.8
20",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 9357,Deluxe (Non AC Seater 2+2),11:15,15:15,04h 00m,INR 265,32 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
TGSRTC - 9717,Deluxe (Non AC Seater 2+2),17:45,21:45,04h 00m,INR 265,18 Seats available,"2.7
53",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,INR 1499,18 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:05,06h 15m,INR 999,25 Seats available,"2.7
15",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,02:45,05h 15m,INR 990,31 Seats available,"2.8
12",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,03:30,06h 00m,INR 1090,28 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,02:45,04h 50m,INR 990,21 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,06:15,08h 45m,INR 2119,25 Seats available,"4.8
292",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,07:40,08h 40m,2034,20 Seats available,"4.5
443",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),22:45,07:40,08h 55m,1618,10 Seats available,"4.5
309",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
AdSrivastav Travels,A/C Sleeper (2+1),21:15,07:00,09h 45m,INR 999,30 Seats available,"3.7
163",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
SAMANVI CITICONNECT,A/C Sleeper (2+1),20:40,06:40,10h 00m,INR 1959,17 Seats available,"4.5
293",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 3029,6 Seats available,"4.6
130",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,06:00,08h 30m,INR 2480,18 Seats available,"4.4
231",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
IntrCity SmartBus,AC Sleeper (2+1),22:30,06:50,08h 20m,INR 2219,24 Seats available,"4.5
101",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mozo travels,A/C Seater / Sleeper (2+1),22:40,08:20,09h 40m,INR 1100,24 Seats available,"4.4
164",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
BSR Tours And Travels,A/C Sleeper (2+1),21:10,05:00,07h 50m,INR 2280,21 Seats available,"4.4
146",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,14:25,06h 25m,INR 498,21 Seats available,"3.3
43",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
